review_id,order_id,customer_id,product_id,rating,review_date,review_text
REV0002570,ORD0005488,CUST028846,PRD00030,4,2021-12-04,"Good product overall, minor issues."
REV0002571,ORD0005490,CUST041953,PRD00074,3,2023-04-29,Decent but packaging could be better.
REV0002572,ORD0005495,CUST011966,PRD00002,1,2024-08-10,"Poor experience, product had defects."
REV0002573,ORD0005499,CUST002326,PRD00140,5,2024-09-30,"Best in this price range, highly recommend."
REV0002574,ORD0005503,CUST001897,PRD00009,4,2025-08-04,"Nice build quality, delivery was on time."
REV0002575,ORD0005504,CUST000896,PRD00016,5,2023-11-10,"Best in this price range, highly recommend."
REV0002576,ORD0005511,CUST009726,PRD00041,3,2025-08-23,Decent but packaging could be better.
REV0002577,ORD0005513,CUST015641,PRD00079,5,2022-10-25,"Best in this price range, highly recommend."
REV0002578,ORD0005514,CUST024494,PRD00115,5,2024-02-01,"Excellent product, totally worth it!"
REV0002579,ORD0005517,CUST023050,PRD00040,4,2023-01-18,"Value for money, satisfied with performance."
REV0002580,ORD0005520,CUST028810,PRD00141,4,2025-11-15,"Value for money, satisfied with performance."
REV0002581,ORD0005522,CUST021034,PRD00107,4,2023-07-05,"Nice build quality, delivery was on time."
REV0002582,ORD0005524,CUST008135,PRD00143,4,2025-05-07,"Good product overall, minor issues."
REV0002583,ORD0005528,CUST049096,PRD00062,4,2021-07-04,"Nice build quality, delivery was on time."
REV0002584,ORD0005529,CUST020785,PRD00017,4,2024-12-05,"Nice build quality, delivery was on time."
REV0002585,ORD0005530,CUST014097,PRD00066,4,2024-01-30,"Nice build quality, delivery was on time."
REV0002586,ORD0005535,CUST018981,PRD00117,1,2025-08-04,"Would not recommend, faced multiple issues."
REV0002587,ORD0005536,CUST000140,PRD00029,5,2021-05-06,Great quality and fast delivery.
REV0002588,ORD0005537,CUST022786,PRD00135,5,2023-07-04,"Best in this price range, highly recommend."
REV0002589,ORD0005538,CUST019616,PRD00146,5,2021-10-04,"Excellent product, totally worth it!"
REV0002590,ORD0005539,CUST019896,PRD00112,3,2021-02-01,Decent but packaging could be better.
REV0002591,ORD0005540,CUST019946,PRD00036,5,2024-10-21,Great quality and fast delivery.
REV0002592,ORD0005542,CUST009537,PRD00097,3,2023-02-01,"Okay experience, expected a bit more."
REV0002593,ORD0005543,CUST029653,PRD00031,2,2024-07-13,Below expectations for the price paid.
REV0002594,ORD0005544,CUST013051,PRD00029,5,2024-11-21,"Excellent product, totally worth it!"
REV0002595,ORD0005545,CUST049281,PRD00014,2,2022-09-29,"Not fully satisfied, some issues faced."
REV0002596,ORD0005546,CUST028719,PRD00029,5,2025-11-09,"Best in this price range, highly recommend."
REV0002597,ORD0005547,CUST023686,PRD00048,4,2025-11-12,"Good product overall, minor issues."
REV0002598,ORD0005550,CUST021335,PRD00125,4,2022-11-09,"Nice build quality, delivery was on time."
REV0002599,ORD0005551,CUST002408,PRD00090,3,2025-12-07,"Average product, does the job."
REV0002600,ORD0005553,CUST003156,PRD00106,4,2021-08-01,"Nice build quality, delivery was on time."
REV0002601,ORD0005554,CUST004319,PRD00093,5,2021-04-19,"Excellent product, totally worth it!"
REV0002602,ORD0005556,CUST030831,PRD00026,5,2023-12-21,"Very happy with the purchase, works perfectly."
REV0002603,ORD0005558,CUST020359,PRD00088,5,2022-05-18,Great quality and fast delivery.
REV0002604,ORD0005560,CUST037398,PRD00073,4,2024-11-17,"Good product overall, minor issues."
REV0002605,ORD0005562,CUST046717,PRD00117,3,2022-08-20,"Average product, does the job."
REV0002606,ORD0005564,CUST002610,PRD00131,5,2024-05-28,"Best in this price range, highly recommend."
REV0002607,ORD0005566,CUST033673,PRD00084,4,2021-10-27,"Good product overall, minor issues."
REV0002608,ORD0005568,CUST030458,PRD00030,3,2022-10-17,"Okay experience, expected a bit more."
REV0002609,ORD0005569,CUST046921,PRD00113,4,2024-08-24,"Nice build quality, delivery was on time."
REV0002610,ORD0005570,CUST047193,PRD00055,5,2025-03-28,"Very happy with the purchase, works perfectly."
REV0002611,ORD0005574,CUST043760,PRD00032,5,2023-11-26,"Excellent product, totally worth it!"
REV0002612,ORD0005576,CUST031077,PRD00109,4,2021-06-11,"Nice build quality, delivery was on time."
REV0002613,ORD0005577,CUST046055,PRD00043,4,2021-06-02,"Value for money, satisfied with performance."
REV0002614,ORD0005578,CUST021486,PRD00082,5,2025-11-09,"Very happy with the purchase, works perfectly."
REV0002615,ORD0005580,CUST017563,PRD00030,4,2023-12-29,"Good product overall, minor issues."
REV0002616,ORD0005582,CUST034984,PRD00049,5,2022-11-22,Great quality and fast delivery.
REV0002617,ORD0005583,CUST015676,PRD00095,4,2022-07-08,"Good product overall, minor issues."
REV0002618,ORD0005585,CUST017727,PRD00001,2,2022-02-17,Below expectations for the price paid.
REV0002619,ORD0005588,CUST022654,PRD00047,5,2022-08-12,"Excellent product, totally worth it!"
REV0002620,ORD0005589,CUST041187,PRD00104,4,2021-02-01,"Value for money, satisfied with performance."
REV0002621,ORD0005590,CUST016656,PRD00063,4,2022-01-14,"Value for money, satisfied with performance."
REV0002622,ORD0005591,CUST018408,PRD00062,3,2026-01-05,Decent but packaging could be better.
REV0002623,ORD0005593,CUST013049,PRD00018,5,2025-06-06,"Best in this price range, highly recommend."
REV0002624,ORD0005594,CUST034939,PRD00086,5,2024-07-20,"Best in this price range, highly recommend."
REV0002625,ORD0005595,CUST014943,PRD00010,5,2022-02-27,"Very happy with the purchase, works perfectly."
REV0002626,ORD0005599,CUST008646,PRD00029,5,2022-08-08,"Excellent product, totally worth it!"
REV0002627,ORD0005600,CUST009058,PRD00081,5,2021-09-12,Great quality and fast delivery.
REV0002628,ORD0005601,CUST025892,PRD00039,5,2024-05-27,"Very happy with the purchase, works perfectly."
REV0002629,ORD0005603,CUST023405,PRD00012,4,2024-05-02,"Nice build quality, delivery was on time."
REV0002630,ORD0005605,CUST014555,PRD00098,5,2025-12-02,"Best in this price range, highly recommend."
REV0002631,ORD0005607,CUST010580,PRD00081,4,2025-01-23,"Good product overall, minor issues."
REV0002632,ORD0005608,CUST010287,PRD00085,4,2022-12-22,"Value for money, satisfied with performance."
REV0002633,ORD0005611,CUST043668,PRD00011,5,2025-02-08,"Excellent product, totally worth it!"
REV0002634,ORD0005612,CUST027104,PRD00147,4,2021-04-12,"Good product overall, minor issues."
REV0002635,ORD0005615,CUST035096,PRD00097,4,2025-08-26,"Value for money, satisfied with performance."
REV0002636,ORD0005617,CUST009975,PRD00107,4,2023-07-25,"Value for money, satisfied with performance."
REV0002637,ORD0005618,CUST048186,PRD00018,3,2021-11-11,"Average product, does the job."
REV0002638,ORD0005619,CUST003420,PRD00078,5,2023-12-10,"Excellent product, totally worth it!"
REV0002639,ORD0005623,CUST045376,PRD00114,5,2021-08-15,"Excellent product, totally worth it!"
REV0002640,ORD0005624,CUST049756,PRD00086,4,2024-11-03,"Nice build quality, delivery was on time."
REV0002641,ORD0005625,CUST046319,PRD00142,5,2025-05-20,Great quality and fast delivery.
REV0002642,ORD0005629,CUST040008,PRD00104,1,2021-11-24,"Would not recommend, faced multiple issues."
REV0002643,ORD0005632,CUST003386,PRD00110,5,2021-10-18,"Excellent product, totally worth it!"
REV0002644,ORD0005634,CUST037570,PRD00057,4,2021-01-28,"Nice build quality, delivery was on time."
REV0002645,ORD0005635,CUST020383,PRD00010,4,2022-11-21,"Good product overall, minor issues."
REV0002646,ORD0005636,CUST005028,PRD00018,3,2021-12-08,Decent but packaging could be better.
REV0002647,ORD0005637,CUST047341,PRD00012,3,2022-08-21,Decent but packaging could be better.
REV0002648,ORD0005639,CUST025455,PRD00101,5,2022-09-03,"Best in this price range, highly recommend."
REV0002649,ORD0005641,CUST038362,PRD00059,5,2025-01-22,Great quality and fast delivery.
REV0002650,ORD0005643,CUST002229,PRD00123,5,2022-02-27,Great quality and fast delivery.
REV0002651,ORD0005646,CUST008199,PRD00010,5,2022-08-13,"Excellent product, totally worth it!"
REV0002652,ORD0005647,CUST025900,PRD00065,5,2025-03-16,"Best in this price range, highly recommend."
REV0002653,ORD0005653,CUST036933,PRD00078,4,2021-05-13,"Good product overall, minor issues."
REV0002654,ORD0005656,CUST046541,PRD00133,5,2025-10-25,"Very happy with the purchase, works perfectly."
REV0002655,ORD0005657,CUST001059,PRD00082,5,2025-11-25,"Best in this price range, highly recommend."
REV0002656,ORD0005658,CUST001538,PRD00032,3,2021-01-23,Decent but packaging could be better.
REV0002657,ORD0005664,CUST034256,PRD00078,3,2025-11-27,"Okay experience, expected a bit more."
REV0002658,ORD0005665,CUST008561,PRD00060,4,2025-10-14,"Value for money, satisfied with performance."
REV0002659,ORD0005666,CUST020926,PRD00133,1,2024-12-01,"Would not recommend, faced multiple issues."
REV0002660,ORD0005670,CUST036633,PRD00079,4,2021-11-19,"Nice build quality, delivery was on time."
REV0002661,ORD0005671,CUST000129,PRD00082,1,2024-05-24,"Poor experience, product had defects."
REV0002662,ORD0005672,CUST011302,PRD00007,4,2023-10-27,"Value for money, satisfied with performance."
REV0002663,ORD0005674,CUST029304,PRD00054,4,2024-11-28,"Good product overall, minor issues."
REV0002664,ORD0005677,CUST002093,PRD00084,4,2022-01-06,"Good product overall, minor issues."
REV0002665,ORD0005678,CUST000737,PRD00060,5,2021-10-31,"Very happy with the purchase, works perfectly."
REV0002666,ORD0005681,CUST007914,PRD00110,4,2021-04-02,"Value for money, satisfied with performance."
REV0002667,ORD0005683,CUST007344,PRD00098,4,2024-11-17,"Value for money, satisfied with performance."
REV0002668,ORD0005684,CUST024836,PRD00071,4,2024-06-20,"Good product overall, minor issues."
REV0002669,ORD0005685,CUST008801,PRD00017,5,2022-06-28,"Excellent product, totally worth it!"
REV0002670,ORD0005687,CUST016711,PRD00030,4,2021-02-05,"Nice build quality, delivery was on time."
REV0002671,ORD0005693,CUST021221,PRD00027,1,2025-05-20,"Poor experience, product had defects."
REV0002672,ORD0005695,CUST047508,PRD00081,1,2023-08-15,"Poor experience, product had defects."
REV0002673,ORD0005696,CUST011637,PRD00047,3,2022-02-16,"Average product, does the job."
REV0002674,ORD0005697,CUST024052,PRD00091,5,2021-08-13,"Excellent product, totally worth it!"
REV0002675,ORD0005698,CUST030090,PRD00041,5,2024-06-22,"Excellent product, totally worth it!"
REV0002676,ORD0005699,CUST041206,PRD00118,5,2021-11-09,"Best in this price range, highly recommend."
REV0002677,ORD0005704,CUST011011,PRD00121,4,2023-01-31,"Good product overall, minor issues."
REV0002678,ORD0005705,CUST040762,PRD00086,4,2023-03-11,"Nice build quality, delivery was on time."
REV0002679,ORD0005706,CUST046647,PRD00135,1,2021-06-17,"Poor experience, product had defects."
REV0002680,ORD0005708,CUST007177,PRD00089,4,2025-12-03,"Good product overall, minor issues."
REV0002681,ORD0005710,CUST023069,PRD00069,4,2022-05-10,"Value for money, satisfied with performance."
REV0002682,ORD0005714,CUST044825,PRD00040,5,2023-03-10,Great quality and fast delivery.
REV0002683,ORD0005718,CUST012791,PRD00033,3,2026-01-03,"Average product, does the job."
REV0002684,ORD0005719,CUST026176,PRD00029,2,2024-05-09,"Not fully satisfied, some issues faced."
REV0002685,ORD0005721,CUST046692,PRD00113,4,2025-06-29,"Value for money, satisfied with performance."
REV0002686,ORD0005722,CUST043197,PRD00008,5,2022-10-01,Great quality and fast delivery.
REV0002687,ORD0005723,CUST030620,PRD00087,4,2022-05-16,"Value for money, satisfied with performance."
REV0002688,ORD0005725,CUST048528,PRD00125,2,2022-12-23,Below expectations for the price paid.
REV0002689,ORD0005728,CUST016501,PRD00067,5,2022-04-21,"Excellent product, totally worth it!"
REV0002690,ORD0005730,CUST016525,PRD00134,4,2025-07-03,"Nice build quality, delivery was on time."
REV0002691,ORD0005731,CUST037524,PRD00041,3,2025-07-04,Decent but packaging could be better.
REV0002692,ORD0005733,CUST016139,PRD00025,3,2023-11-03,Decent but packaging could be better.
REV0002693,ORD0005739,CUST024173,PRD00024,4,2023-03-07,"Nice build quality, delivery was on time."
REV0002694,ORD0005740,CUST014110,PRD00076,4,2025-06-27,"Nice build quality, delivery was on time."
REV0002695,ORD0005741,CUST022114,PRD00062,5,2022-11-13,"Excellent product, totally worth it!"
REV0002696,ORD0005744,CUST044498,PRD00061,4,2023-01-22,"Nice build quality, delivery was on time."
REV0002697,ORD0005745,CUST030036,PRD00092,5,2023-10-29,"Best in this price range, highly recommend."
REV0002698,ORD0005746,CUST019583,PRD00025,1,2025-11-03,"Would not recommend, faced multiple issues."
REV0002699,ORD0005749,CUST009475,PRD00048,5,2022-12-23,Great quality and fast delivery.
REV0002700,ORD0005750,CUST006461,PRD00119,1,2025-01-04,"Poor experience, product had defects."
REV0002701,ORD0005751,CUST017983,PRD00086,4,2022-11-06,"Value for money, satisfied with performance."
REV0002702,ORD0005752,CUST005258,PRD00030,5,2025-05-30,"Excellent product, totally worth it!"
REV0002703,ORD0005758,CUST029380,PRD00134,3,2023-04-08,"Okay experience, expected a bit more."
REV0002704,ORD0005761,CUST039829,PRD00056,3,2023-09-25,"Okay experience, expected a bit more."
REV0002705,ORD0005762,CUST006147,PRD00050,5,2025-11-30,"Very happy with the purchase, works perfectly."
REV0002706,ORD0005765,CUST022377,PRD00147,2,2021-06-24,Below expectations for the price paid.
REV0002707,ORD0005767,CUST011087,PRD00018,5,2023-08-21,"Excellent product, totally worth it!"
REV0002708,ORD0005768,CUST019534,PRD00062,5,2023-05-14,"Very happy with the purchase, works perfectly."
REV0002709,ORD0005769,CUST037270,PRD00126,3,2023-11-22,"Okay experience, expected a bit more."
REV0002710,ORD0005770,CUST043587,PRD00097,4,2023-07-29,"Value for money, satisfied with performance."
REV0002711,ORD0005772,CUST043185,PRD00041,3,2022-09-12,Decent but packaging could be better.
REV0002712,ORD0005773,CUST009332,PRD00034,4,2025-09-07,"Nice build quality, delivery was on time."
REV0002713,ORD0005776,CUST046135,PRD00116,5,2023-10-12,Great quality and fast delivery.
REV0002714,ORD0005777,CUST006693,PRD00074,5,2022-11-17,"Very happy with the purchase, works perfectly."
REV0002715,ORD0005780,CUST014335,PRD00106,4,2024-11-25,"Good product overall, minor issues."
REV0002716,ORD0005781,CUST027514,PRD00050,5,2022-08-29,Great quality and fast delivery.
REV0002717,ORD0005784,CUST004448,PRD00140,4,2023-01-31,"Nice build quality, delivery was on time."
REV0002718,ORD0005787,CUST002976,PRD00098,2,2021-07-20,Below expectations for the price paid.
REV0002719,ORD0005791,CUST006429,PRD00108,5,2021-10-11,"Excellent product, totally worth it!"
REV0002720,ORD0005792,CUST001361,PRD00019,5,2024-09-03,"Excellent product, totally worth it!"
REV0002721,ORD0005793,CUST006476,PRD00128,2,2024-08-19,"Not fully satisfied, some issues faced."
REV0002722,ORD0005796,CUST006156,PRD00120,5,2024-10-25,"Excellent product, totally worth it!"
REV0002723,ORD0005802,CUST015523,PRD00046,3,2022-12-10,"Average product, does the job."
REV0002724,ORD0005804,CUST015832,PRD00010,5,2023-11-10,"Best in this price range, highly recommend."
REV0002725,ORD0005807,CUST022508,PRD00108,2,2025-02-04,Below expectations for the price paid.
REV0002726,ORD0005810,CUST032631,PRD00111,5,2021-11-16,"Best in this price range, highly recommend."
REV0002727,ORD0005812,CUST002086,PRD00022,5,2025-06-30,"Excellent product, totally worth it!"
REV0002728,ORD0005813,CUST005001,PRD00129,5,2024-11-02,"Very happy with the purchase, works perfectly."
REV0002729,ORD0005814,CUST037917,PRD00078,3,2021-10-07,"Average product, does the job."
REV0002730,ORD0005815,CUST042036,PRD00012,5,2021-10-26,"Very happy with the purchase, works perfectly."
REV0002731,ORD0005816,CUST047479,PRD00045,4,2023-05-16,"Good product overall, minor issues."
REV0002732,ORD0005817,CUST036722,PRD00107,2,2021-11-17,Below expectations for the price paid.
REV0002733,ORD0005822,CUST047629,PRD00058,4,2025-10-25,"Value for money, satisfied with performance."
REV0002734,ORD0005824,CUST008467,PRD00064,5,2024-03-24,"Very happy with the purchase, works perfectly."
REV0002735,ORD0005825,CUST018307,PRD00099,5,2024-06-17,"Best in this price range, highly recommend."
REV0002736,ORD0005826,CUST012082,PRD00006,1,2025-10-15,"Would not recommend, faced multiple issues."
REV0002737,ORD0005828,CUST015092,PRD00050,5,2025-06-26,Great quality and fast delivery.
REV0002738,ORD0005831,CUST025106,PRD00071,4,2023-05-20,"Good product overall, minor issues."
REV0002739,ORD0005834,CUST003119,PRD00011,4,2021-02-03,"Nice build quality, delivery was on time."
REV0002740,ORD0005835,CUST015710,PRD00100,5,2024-08-28,"Very happy with the purchase, works perfectly."
REV0002741,ORD0005836,CUST045631,PRD00044,5,2023-10-31,"Excellent product, totally worth it!"
REV0002742,ORD0005838,CUST040734,PRD00036,5,2021-08-31,"Best in this price range, highly recommend."
REV0002743,ORD0005839,CUST032845,PRD00074,4,2024-08-19,"Value for money, satisfied with performance."
REV0002744,ORD0005840,CUST044882,PRD00019,5,2022-10-28,"Excellent product, totally worth it!"
REV0002745,ORD0005841,CUST027939,PRD00134,3,2025-11-10,"Okay experience, expected a bit more."
REV0002746,ORD0005842,CUST030141,PRD00042,3,2025-05-12,Decent but packaging could be better.
REV0002747,ORD0005844,CUST024960,PRD00070,4,2021-10-21,"Nice build quality, delivery was on time."
REV0002748,ORD0005845,CUST020039,PRD00067,2,2025-06-30,"Not fully satisfied, some issues faced."
